transactionID,reference,amount,description
TXN-135960,REF-135960,10000,System Record (Clean Data)
TXN-135961,REF-135961,2500,System Record (Clean Data)
TXN-135962,REF-135962,10000,System Record (Clean Data)
TXN-135963,REF-135963,200,System Record (Clean Data)
TXN-135964,REF-135964,100,System Record (Clean Data)
TXN-135965,REF-135965,200,System Record (Clean Data)
TXN-135966,REF-135966,200,System Record (Clean Data)
TXN-135967,REF-135967,2500,System Record (Clean Data)
TXN-135968,REF-135968,10000,System Record (Clean Data)
TXN-135969,REF-135969,1000,System Record (Clean Data)
TXN-135970,REF-135970,1000,System Record (Clean Data)
TXN-135971,REF-135971,5000,System Record (Clean Data)
TXN-135972,REF-135972,10000,System Record (Clean Data)
TXN-135973,REF-135973,500,System Record (Clean Data)
TXN-135974,REF-135974,2500,System Record (Clean Data)
TXN-135975,REF-135975,2500,System Record (Clean Data)
TXN-135976,REF-135976,10000,System Record (Clean Data)
TXN-135977,REF-135977,10000,System Record (Clean Data)
TXN-135978,REF-135978,5000,System Record (Clean Data)
TXN-135979,REF-135979,200,System Record (Clean Data)
TXN-135980,REF-135980,1000,System Record (Clean Data)
TXN-135981,REF-135981,2500,System Record (Clean Data)
TXN-135982,REF-135982,5000,System Record (Clean Data)
TXN-135983,REF-135983,200,System Record (Clean Data)
TXN-135984,REF-135984,1000,System Record (Clean Data)
TXN-135985,REF-135985,200,System Record (Clean Data)
TXN-135986,REF-135986,200,System Record (Clean Data)
TXN-135987,REF-135987,5000,System Record (Clean Data)
TXN-135988,REF-135988,5000,System Record (Clean Data)
TXN-135989,REF-135989,5000,System Record (Clean Data)
TXN-135990,REF-135990,10000,System Record (Clean Data)
TXN-135991,REF-135991,200,System Record (Clean Data)
TXN-135992,REF-135992,2500,System Record (Clean Data)
TXN-135993,REF-135993,500,System Record (Clean Data)
TXN-135994,REF-135994,200,System Record (Clean Data)
TXN-135995,REF-135995,100,System Record (Clean Data)
TXN-135996,REF-135996,2500,System Record (Clean Data)
TXN-135997,REF-135997,100,System Record (Clean Data)
TXN-135998,REF-135998,1000,System Record (Clean Data)
TXN-135999,REF-135999,100,System Record (Clean Data)
TXN-136000,REF-136000,1000,System Record (Clean Data)
TXN-136001,REF-136001,10000,System Record (Clean Data)
TXN-136002,REF-136002,1000,System Record (Clean Data)
TXN-136003,REF-136003,100,System Record (Clean Data)
TXN-136004,REF-136004,200,System Record (Clean Data)
TXN-136005,REF-136005,10000,System Record (Clean Data)
TXN-136006,REF-136006,200,System Record (Clean Data)
TXN-136007,REF-136007,10000,System Record (Clean Data)
TXN-136008,REF-136008,5000,System Record (Clean Data)
TXN-136009,REF-136009,2500,System Record (Clean Data)
TXN-136010,REF-136010,1000,System Record (Clean Data)
TXN-136011,REF-136011,200,System Record (Clean Data)
TXN-136012,REF-136012,1000,System Record (Clean Data)
TXN-136013,REF-136013,2500,System Record (Clean Data)
TXN-136014,REF-136014,500,System Record (Clean Data)
TXN-136015,REF-136015,2500,System Record (Clean Data)
TXN-136016,REF-136016,500,System Record (Clean Data)
TXN-136017,REF-136017,100,System Record (Clean Data)
TXN-136018,REF-136018,500,System Record (Clean Data)
TXN-136019,REF-136019,5000,System Record (Clean Data)
TXN-136020,REF-136020,100,System Record (Clean Data)
TXN-136021,REF-136021,1000,System Record (Clean Data)
TXN-136022,REF-136022,100,System Record (Clean Data)
TXN-136023,REF-136023,10000,System Record (Clean Data)
TXN-136024,REF-136024,500,System Record (Clean Data)
TXN-136025,REF-136025,2500,System Record (Clean Data)
TXN-136026,REF-136026,10000,System Record (Clean Data)
TXN-136027,REF-136027,500,System Record (Clean Data)
TXN-136028,REF-136028,2500,System Record (Clean Data)
TXN-136029,REF-136029,5000,System Record (Clean Data)
TXN-136030,REF-136030,200,System Record (Clean Data)
TXN-136031,REF-136031,5000,System Record (Clean Data)
TXN-136032,REF-136032,200,System Record (Clean Data)
TXN-136033,REF-136033,100,System Record (Clean Data)
TXN-136034,REF-136034,100,System Record (Clean Data)
TXN-136035,REF-136035,2500,System Record (Clean Data)
TXN-136036,REF-136036,1000,System Record (Clean Data)
TXN-136037,REF-136037,10000,System Record (Clean Data)
TXN-136038,REF-136038,10000,System Record (Clean Data)
TXN-136039,REF-136039,100,System Record (Clean Data)
TXN-136040,REF-136040,200,System Record (Clean Data)
TXN-136041,REF-136041,1000,System Record (Clean Data)
TXN-136042,REF-136042,2500,System Record (Clean Data)
TXN-136043,REF-136043,200,System Record (Clean Data)
TXN-136044,REF-136044,5000,System Record (Clean Data)
TXN-136045,REF-136045,2500,System Record (Clean Data)
TXN-136046,REF-136046,10000,System Record (Clean Data)
TXN-136047,REF-136047,2500,System Record (Clean Data)
TXN-136048,REF-136048,100,System Record (Clean Data)
TXN-136049,REF-136049,200,System Record (Clean Data)
TXN-136050,REF-136050,2500,System Record (Clean Data)
TXN-136051,REF-136051,1000,System Record (Clean Data)
TXN-136052,REF-136052,10000,System Record (Clean Data)
TXN-136053,REF-136053,500,System Record (Clean Data)
TXN-136054,REF-136054,200,System Record (Clean Data)
TXN-136055,REF-136055,200,System Record (Clean Data)
TXN-136056,REF-136056,100,System Record (Clean Data)
TXN-136057,REF-136057,100,System Record (Clean Data)
TXN-136058,REF-136058,5000,System Record (Clean Data)
TXN-136059,REF-136059,200,System Record (Clean Data)
TXN-136060,REF-136060,10000,System Record (Clean Data)
TXN-136061,REF-136061,5000,System Record (Clean Data)
TXN-136062,REF-136062,200,System Record (Clean Data)
TXN-136063,REF-136063,200,System Record (Clean Data)
TXN-136064,REF-136064,500,System Record (Clean Data)
TXN-136065,REF-136065,2500,System Record (Clean Data)
TXN-136066,REF-136066,10000,System Record (Clean Data)
TXN-136067,REF-136067,2500,System Record (Clean Data)
TXN-136068,REF-136068,100,System Record (Clean Data)
TXN-136069,REF-136069,200,System Record (Clean Data)
TXN-136070,REF-136070,5000,System Record (Clean Data)
TXN-136071,REF-136071,200,System Record (Clean Data)
TXN-136072,REF-136072,500,System Record (Clean Data)
TXN-136073,REF-136073,500,System Record (Clean Data)
TXN-136074,REF-136074,2500,System Record (Clean Data)
TXN-136075,REF-136075,10000,System Record (Clean Data)
TXN-136076,REF-136076,2500,System Record (Clean Data)
TXN-136077,REF-136077,2500,System Record (Clean Data)
TXN-136078,REF-136078,2500,System Record (Clean Data)
TXN-136079,REF-136079,1000,System Record (Clean Data)
TXN-136080,REF-136080,200,System Record (Clean Data)
TXN-136081,REF-136081,10000,System Record (Clean Data)
TXN-136082,REF-136082,5000,System Record (Clean Data)
TXN-136083,REF-136083,2500,System Record (Clean Data)
TXN-136084,REF-136084,1000,System Record (Clean Data)
TXN-136085,REF-136085,1000,System Record (Clean Data)
TXN-136086,REF-136086,1000,System Record (Clean Data)
TXN-136087,REF-136087,2500,System Record (Clean Data)
TXN-136088,REF-136088,100,System Record (Clean Data)
TXN-136089,REF-136089,2500,System Record (Clean Data)
TXN-136090,REF-136090,2500,System Record (Clean Data)
TXN-136091,REF-136091,100,System Record (Clean Data)
TXN-136092,REF-136092,5000,System Record (Clean Data)
TXN-136093,REF-136093,200,System Record (Clean Data)
TXN-136094,REF-136094,200,System Record (Clean Data)
TXN-136095,REF-136095,5000,System Record (Clean Data)
TXN-136096,REF-136096,10000,System Record (Clean Data)
TXN-136097,REF-136097,100,System Record (Clean Data)
TXN-136098,REF-136098,2500,System Record (Clean Data)
TXN-136099,REF-136099,500,System Record (Clean Data)
TXN-136100,REF-136100,2500,System Record (Clean Data)
TXN-136101,REF-136101,10000,System Record (Clean Data)
TXN-136102,REF-136102,2500,System Record (Clean Data)
TXN-136103,REF-136103,5000,System Record (Clean Data)
TXN-136104,REF-136104,2500,System Record (Clean Data)
TXN-136105,REF-136105,10000,System Record (Clean Data)
TXN-136106,REF-136106,1000,System Record (Clean Data)
TXN-136107,REF-136107,100,System Record (Clean Data)
TXN-136108,REF-136108,1000,System Record (Clean Data)
TXN-136109,REF-136109,5000,System Record (Clean Data)
TXN-136110,REF-136110,5000,System Record (Clean Data)
TXN-136111,REF-136111,2500,System Record (Clean Data)
TXN-136112,REF-136112,2500,System Record (Clean Data)
TXN-136113,REF-136113,1000,System Record (Clean Data)
TXN-136114,REF-136114,1000,System Record (Clean Data)
TXN-136115,REF-136115,5000,System Record (Clean Data)
TXN-136116,REF-136116,200,System Record (Clean Data)
TXN-136117,REF-136117,1000,System Record (Clean Data)
TXN-136118,REF-136118,5000,System Record (Clean Data)
TXN-136119,REF-136119,200,System Record (Clean Data)
TXN-136120,REF-136120,100,System Record (Clean Data)
TXN-136121,REF-136121,5000,System Record (Clean Data)
TXN-136122,REF-136122,1000,System Record (Clean Data)
TXN-136123,REF-136123,100,System Record (Clean Data)
TXN-136124,REF-136124,500,System Record (Clean Data)
TXN-136125,REF-136125,100,System Record (Clean Data)
TXN-136126,REF-136126,5000,System Record (Clean Data)
TXN-136127,REF-136127,500,System Record (Clean Data)
TXN-136128,REF-136128,1000,System Record (Clean Data)
TXN-136129,REF-136129,500,System Record (Clean Data)
TXN-136130,REF-136130,100,System Record (Clean Data)
TXN-136131,REF-136131,100,System Record (Clean Data)
TXN-136132,REF-136132,500,System Record (Clean Data)
TXN-136133,REF-136133,10000,System Record (Clean Data)
TXN-136134,REF-136134,10000,System Record (Clean Data)
TXN-136135,REF-136135,2500,System Record (Clean Data)
TXN-136136,REF-136136,200,System Record (Clean Data)
TXN-136137,REF-136137,10000,System Record (Clean Data)
TXN-136138,REF-136138,5000,System Record (Clean Data)
TXN-136139,REF-136139,5000,System Record (Clean Data)
TXN-136140,REF-136140,500,System Record (Clean Data)
TXN-136141,REF-136141,500,System Record (Clean Data)
TXN-136142,REF-136142,200,System Record (Clean Data)
TXN-136143,REF-136143,10000,System Record (Clean Data)
TXN-136144,REF-136144,100,System Record (Clean Data)
TXN-136145,REF-136145,200,System Record (Clean Data)
TXN-136146,REF-136146,100,System Record (Clean Data)
TXN-136147,REF-136147,200,System Record (Clean Data)
TXN-136148,REF-136148,500,System Record (Clean Data)
TXN-136149,REF-136149,10000,System Record (Clean Data)
TXN-136150,REF-136150,100,System Record (Clean Data)
TXN-136151,REF-136151,200,System Record (Clean Data)
TXN-136152,REF-136152,2500,System Record (Clean Data)
TXN-136153,REF-136153,2500,System Record (Clean Data)
TXN-136154,REF-136154,2500,System Record (Clean Data)
TXN-136155,REF-136155,10000,System Record (Clean Data)
TXN-136156,REF-136156,1000,System Record (Clean Data)
TXN-136157,REF-136157,2500,System Record (Clean Data)
TXN-136158,REF-136158,200,System Record (Clean Data)
TXN-136159,REF-136159,10000,System Record (Clean Data)
TXN-136160,REF-136160,100,System Record (Clean Data)
TXN-136161,REF-136161,10000,System Record (Clean Data)
TXN-136162,REF-136162,10000,System Record (Clean Data)
TXN-136163,REF-136163,100,System Record (Clean Data)
TXN-136164,REF-136164,200,System Record (Clean Data)
TXN-136165,REF-136165,2500,System Record (Clean Data)
TXN-136166,REF-136166,5000,System Record (Clean Data)
TXN-136167,REF-136167,10000,System Record (Clean Data)
TXN-136168,REF-136168,1000,System Record (Clean Data)
TXN-136169,REF-136169,2500,System Record (Clean Data)
TXN-136170,REF-136170,1000,System Record (Clean Data)
TXN-136171,REF-136171,200,System Record (Clean Data)
TXN-136172,REF-136172,5000,System Record (Clean Data)
TXN-136173,REF-136173,1000,System Record (Clean Data)
TXN-136174,REF-136174,10000,System Record (Clean Data)
TXN-136175,REF-136175,10000,System Record (Clean Data)
TXN-136176,REF-136176,200,System Record (Clean Data)
TXN-136177,REF-136177,100,System Record (Clean Data)
TXN-136178,REF-136178,500,System Record (Clean Data)
TXN-136179,REF-136179,10000,System Record (Clean Data)
TXN-136180,REF-136180,5000,System Record (Clean Data)
TXN-136181,REF-136181,200,System Record (Clean Data)
TXN-136182,REF-136182,10000,System Record (Clean Data)
TXN-136183,REF-136183,100,System Record (Clean Data)
TXN-136184,REF-136184,500,System Record (Clean Data)
TXN-136185,REF-136185,500,System Record (Clean Data)
TXN-136186,REF-136186,1000,System Record (Clean Data)
TXN-136187,REF-136187,5000,System Record (Clean Data)
TXN-136188,REF-136188,200,System Record (Clean Data)
TXN-136189,REF-136189,2500,System Record (Clean Data)
TXN-136190,REF-136190,1000,System Record (Clean Data)
TXN-136191,REF-136191,5000,System Record (Clean Data)
TXN-136192,REF-136192,2500,System Record (Clean Data)
TXN-136193,REF-136193,500,System Record (Clean Data)
TXN-136194,REF-136194,10000,System Record (Clean Data)
TXN-136195,REF-136195,10000,System Record (Clean Data)
TXN-136196,REF-136196,100,System Record (Clean Data)
TXN-136197,REF-136197,100,System Record (Clean Data)
TXN-136198,REF-136198,10000,System Record (Clean Data)
TXN-136199,REF-136199,5000,System Record (Clean Data)
TXN-136200,REF-136200,100,System Record (Clean Data)
TXN-136201,REF-136201,5000,System Record (Clean Data)
TXN-136202,REF-136202,2500,System Record (Clean Data)
TXN-136203,REF-136203,200,System Record (Clean Data)
TXN-136204,REF-136204,500,System Record (Clean Data)
TXN-136205,REF-136205,1000,System Record (Clean Data)
TXN-136206,REF-136206,1000,System Record (Clean Data)
TXN-136207,REF-136207,100,System Record (Clean Data)
TXN-136208,REF-136208,5000,System Record (Clean Data)
TXN-136209,REF-136209,500,System Record (Clean Data)
TXN-136210,REF-136210,500,System Record (Clean Data)
TXN-136211,REF-136211,200,System Record (Clean Data)
TXN-136212,REF-136212,10000,System Record (Clean Data)
TXN-136213,REF-136213,100,System Record (Clean Data)
TXN-136214,REF-136214,1000,System Record (Clean Data)
TXN-136215,REF-136215,500,System Record (Clean Data)
TXN-136216,REF-136216,2500,System Record (Clean Data)
TXN-136217,REF-136217,500,System Record (Clean Data)
TXN-136218,REF-136218,10000,System Record (Clean Data)
TXN-136219,REF-136219,200,System Record (Clean Data)
TXN-136220,REF-136220,2500,System Record (Clean Data)
TXN-136221,REF-136221,500,System Record (Clean Data)
TXN-136222,REF-136222,100,System Record (Clean Data)
TXN-136223,REF-136223,5000,System Record (Clean Data)
TXN-136224,REF-136224,200,System Record (Clean Data)
TXN-136225,REF-136225,2500,System Record (Clean Data)
TXN-136226,REF-136226,100,System Record (Clean Data)
TXN-136227,REF-136227,10000,System Record (Clean Data)
TXN-136228,REF-136228,1000,System Record (Clean Data)
TXN-136229,REF-136229,2500,System Record (Clean Data)
TXN-136230,REF-136230,10000,System Record (Clean Data)
TXN-136231,REF-136231,1000,System Record (Clean Data)
TXN-136232,REF-136232,1000,System Record (Clean Data)
TXN-136233,REF-136233,200,System Record (Clean Data)
TXN-136234,REF-136234,200,System Record (Clean Data)
TXN-136235,REF-136235,100,System Record (Clean Data)
TXN-136236,REF-136236,10000,System Record (Clean Data)
TXN-136237,REF-136237,200,System Record (Clean Data)
TXN-136238,REF-136238,100,System Record (Clean Data)
TXN-136239,REF-136239,5000,System Record (Clean Data)
TXN-136240,REF-136240,2500,System Record (Clean Data)
TXN-136241,REF-136241,200,System Record (Clean Data)
TXN-136242,REF-136242,5000,System Record (Clean Data)
TXN-136243,REF-136243,500,System Record (Clean Data)
TXN-136244,REF-136244,2500,System Record (Clean Data)
TXN-136245,REF-136245,5000,System Record (Clean Data)
TXN-136246,REF-136246,200,System Record (Clean Data)
TXN-136247,REF-136247,2500,System Record (Clean Data)
TXN-136248,REF-136248,1000,System Record (Clean Data)
TXN-136249,REF-136249,500,System Record (Clean Data)
TXN-136250,REF-136250,1000,System Record (Clean Data)
TXN-136251,REF-136251,2500,System Record (Clean Data)
TXN-136252,REF-136252,100,System Record (Clean Data)
TXN-136253,REF-136253,2500,System Record (Clean Data)
TXN-136254,REF-136254,5000,System Record (Clean Data)
TXN-136255,REF-136255,200,System Record (Clean Data)
TXN-136256,REF-136256,100,System Record (Clean Data)
TXN-136257,REF-136257,5000,System Record (Clean Data)
TXN-136258,REF-136258,1000,System Record (Clean Data)
TXN-136259,REF-136259,100,System Record (Clean Data)
TXN-136260,REF-136260,5000,System Record (Clean Data)
TXN-136261,REF-136261,1000,System Record (Clean Data)
TXN-136262,REF-136262,500,System Record (Clean Data)
TXN-136263,REF-136263,100,System Record (Clean Data)
TXN-136264,REF-136264,100,System Record (Clean Data)
TXN-136265,REF-136265,2500,System Record (Clean Data)
TXN-136266,REF-136266,100,System Record (Clean Data)
TXN-136267,REF-136267,500,System Record (Clean Data)
TXN-136268,REF-136268,2500,System Record (Clean Data)
TXN-136269,REF-136269,100,System Record (Clean Data)
TXN-136270,REF-136270,2500,System Record (Clean Data)
TXN-136271,REF-136271,200,System Record (Clean Data)
TXN-136272,REF-136272,10000,System Record (Clean Data)
